909.48,1128.67,0.0,0
909.486,1128.67,0.0,0
909.5,1128.67,0.0,0
909.51,1128.67,0.0,0
909.522,1128.67,0.0,0
909.612,1128.67,0.0,0
909.69,1128.67,0.0,0
909.786,1128.67,0.0,0
909.9,1128.67,0.0,0
909.986,1128.67,0.0,0
910.182,1128.67,0.0,0
910.35,1128.67,0.0,0
910.472,1128.67,0.0,0
910.74,1128.67,0.0,0.394379
910.961,1128.67,0.0,0
911.201,1128.67,0.0,0.337647
911.459,1128.67,0.0,0.314949
911.641,1128.67,0.0,0
912.131,1128.67,0.0,0
912.34,1128.67,0.0,0
912.781,1128.67,0.0,0
913.131,1128.67,0.0,0.233704
913.375,1128.68,0.0,0.452972
913.885,1128.68,0.0,0.426353
914.288,1128.68,0.0,0.433952
914.707,1128.69,0.0,0.392441
915.144,1128.69,0.0,0.589005
915.445,1128.69,0.0,0.758461
916.231,1128.7,0.0,0.714645
916.724,1128.71,0.0,1.02435
917.235,1128.72,0.0,1.31418
917.763,1128.73,0.0,1.60458
918.125,1128.74,0.0,1.72398
918.87,1128.77,0.0,1.82263
919.449,1128.79,0.0,1.74896
919.845,1128.8,0.0,1.73469
920.659,1128.82,0.0,1.78924
921.289,1128.84,0.0,1.74234
921.936,1128.86,0.0,1.84293
922.6,1128.88,0.0,1.92034
923.052,1128.9,0.0,1.7674
923.977,1128.93,0.0,2.06783
924.691,1128.96,0.0,2.26729
925.176,1128.98,0.0,2.10645
926.167,1129.01,0.0,2.15508
926.931,1129.04,0.0,2.34126
927.71,1129.07,0.0,2.29366
928.506,1129.11,0.0,2.24693
929.046,1129.13,0.0,2.11342
930.145,1129.17,0.0,2.47483
930.706,1129.19,0.0,2.44248
931.274,1129.22,0.0,2.60792
932.43,1129.27,0.0,2.8348
933.316,1129.32,0.0,2.88693
933.615,1129.33,0.0,2.96459
934.829,1129.4,0.0,3.17857
935.757,1129.45,0.0,3.30409
936.701,1129.51,0.0,3.44102
937.66,1129.56,0.0,3.6414
937.984,1129.59,0.0,3.70964
938.964,1129.65,0.0,3.82213
940.293,1129.74,0.0,4.17192
941.309,1129.82,0.0,4.28529
942.339,1129.9,0.0,4.55759
943.034,1129.95,0.0,4.75143
943.736,1130.01,0.0,4.94133
945.158,1130.14,0.0,5.18249
945.879,1130.21,0.0,5.36557
946.606,1130.27,0.0,5.48653
947.708,1130.38,0.0,5.88284
948.824,1130.5,0.0,6.09578
949.576,1130.58,0.0,6.27941
950.717,1130.71,0.0,6.51009
951.869,1130.84,0.0,6.64523
952.646,1130.93,0.0,6.88226
953.823,1131.08,0.0,6.94314
954.616,1131.17,0.0,7.03413
955.414,1131.28,0.0,7.26006
957.027,1131.48,0.0,7.44648
957.842,1131.59,0.0,7.52769
958.663,1131.7,0.0,7.59899
959.077,1131.75,0.0,7.5774
960.744,1131.98,0.0,7.87764
962.009,1132.16,0.0,8.06776
962.434,1132.22,0.0,8.04546
963.714,1132.4,0.0,8.37213
965.008,1132.59,0.0,8.53586
965.441,1132.66,0.0,8.6394
967.182,1132.93,0.0,8.94209
968.054,1133.07,0.0,9.09476
968.925,1133.2,0.0,9.20003
969.795,1133.35,0.0,9.43524
971.095,1133.57,0.0,9.69234
972.394,1133.79,0.0,10.086
972.826,1133.87,0.0,10.1846
974.556,1134.19,0.0,10.6993
975.42,1134.35,0.0,10.9904
976.287,1134.53,0.0,11.3376
