lights-data/rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/238416.png,Green
lights-data/rgb/train/2015-10-05-16-02-30_bag/629294.png,Green
lights-data/rgb/train/2015-10-05-11-26-32_bag/122980.png,None
lights-data/rgb/train/2015-10-05-10-55-33_bag/66260.png,None
lights-data/rgb/train/2015-10-05-14-40-46_bag/568848.png,Green
lights-data/rgb/train/2015-10-05-16-02-30_bag/626252.png,None
lights-data/rgb/train/2015-10-05-16-02-30_bag/629850.png,None
lights-data/rgb/train/2015-10-05-10-55-33_bag/46164.png,None
lights-data/rgb/train/2015-10-05-16-02-30_bag/672932.png,None
lights-data/rgb/train/2015-10-05-14-40-46_bag/443340.png,Red
lights-data/rgb/train/2015-10-05-10-55-33_bag/42176.png,None
lights-data/rgb/train/2015-10-05-14-40-46_bag/525550.png,None
lights-data/rgb/train/2015-05-29-15-29-39_arastradero_traffic_light_loop_bag/24374.png,None
lights-data/rgb/train/2015-10-05-14-40-46_bag/521798.png,None
lights-data/rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/235338.png,Red
lights-data/rgb/train/2015-10-05-16-02-30_bag/614428.png,Red
lights-data/rgb/train/2015-10-05-11-26-32_bag/87682.png,Green
lights-data/rgb/train/2015-10-05-14-40-46_bag/465268.png,None
lights-data/rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/209718.png,None
lights-data/rgb/train/2015-10-05-16-02-30_bag/585928.png,None
lights-data/rgb/train/2015-10-05-14-40-46_bag/493452.png,None
lights-data/rgb/train/2015-10-05-16-02-30_bag/638844.png,None
lights-data/rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/216282.png,None
lights-data/rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/238656.png,Green
lights-data/rgb/train/2015-10-05-14-40-46_bag/528690.png,Green
lights-data/rgb/train/2015-10-05-11-26-32_bag/128282.png,None
lights-data/rgb/train/2015-10-05-10-55-33_bag/52056.png,None
lights-data/rgb/train/2015-10-05-16-02-30_bag/601010.png,None
lights-data/rgb/train/2015-10-05-16-02-30_bag/613386.png,None
lights-data/rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/210498.png,None
lights-data/rgb/train/2015-10-05-10-55-33_bag/51778.png,None
lights-data/rgb/train/2015-10-05-14-40-46_bag/510826.png,None
