camera_images/camera_images_labeled/3/img0279_2.png,Green
camera_images/camera_images_labeled/3/img0287_2.png,Green
camera_images/camera_images_labeled/3/img0073_2.png,Green
camera_images/camera_images_labeled/3/img0777_1.png,Yellow
camera_images/camera_images_labeled/3/img0982_2.png,Green
camera_images/camera_images_labeled/3/img0224_2.png,Green
camera_images/camera_images_labeled/3/img0288_2.png,Green
camera_images/camera_images_labeled/3/img0657_0.png,Red
camera_images/camera_images_labeled/3/img0661_0.png,Red
camera_images/camera_images_labeled/3/img0979_2.png,Green
camera_images/camera_images_labeled/3/img0076_2.png,Green
camera_images/camera_images_labeled/3/img1130_2.png,Green
camera_images/camera_images_labeled/3/img0282_2.png,Green
camera_images/camera_images_labeled/3/img0778_1.png,Yellow
camera_images/camera_images_labeled/3/img0283_2.png,Green
camera_images/camera_images_labeled/3/img1116_0.png,Red
camera_images/camera_images_labeled/3/img0007_1.png,Yellow
camera_images/camera_images_labeled/3/img0973_2.png,Green
camera_images/camera_images_labeled/3/img0660_0.png,Red
camera_images/camera_images_labeled/3/img0084_1.png,Yellow
camera_images/camera_images_labeled/3/img1121_0.png,Red
camera_images/camera_images_labeled/3/img0984_2.png,Green
camera_images/camera_images_labeled/3/img0783_0.png,Red
camera_images/camera_images_labeled/3/img0782_0.png,Red
camera_images/camera_images_labeled/3/img0651_0.png,Red
camera_images/camera_images_labeled/3/img1125_0.png,Red
camera_images/camera_images_labeled/3/img0231_2.png,Green
camera_images/camera_images_labeled/3/img0237_1.png,Yellow
camera_images/camera_images_labeled/3/img1122_0.png,Red
camera_images/camera_images_labeled/3/img0663_0.png,Red
camera_images/camera_images_labeled/3/img0223_2.png,Green
camera_images/camera_images_labeled/3/img0079_1.png,Yellow
camera_images/camera_images_labeled/3/img1124_0.png,Red
camera_images/camera_images_labeled/3/img0081_1.png,Yellow
camera_images/camera_images_labeled/3/img0001_1.png,Yellow
camera_images/camera_images_labeled/3/img0232_1.png,Yellow
camera_images/camera_images_labeled/3/img0226_2.png,Green
camera_images/camera_images_labeled/3/img0230_2.png,Green
camera_images/camera_images_labeled/3/img0977_2.png,Green
camera_images/camera_images_labeled/3/img0082_1.png,Yellow
camera_images/camera_images_labeled/3/img0289_2.png,Green
camera_images/camera_images_labeled/3/img0238_1.png,Yellow
camera_images/camera_images_labeled/3/img0659_0.png,Red
camera_images/camera_images_labeled/3/img0656_0.png,Red
camera_images/camera_images_labeled/3/img0239_1.png,Yellow
camera_images/camera_images_labeled/3/img0974_2.png,Green
camera_images/camera_images_labeled/3/img0787_0.png,Red
camera_images/camera_images_labeled/3/img0003_1.png,Yellow
camera_images/camera_images_labeled/3/img0785_0.png,Red
camera_images/camera_images_labeled/3/img1126_0.png,Red
camera_images/camera_images_labeled/3/img0975_2.png,Green
camera_images/camera_images_labeled/3/img0277_0.png,Red
camera_images/camera_images_labeled/3/img1120_0.png,Red
camera_images/camera_images_labeled/3/img0083_1.png,Yellow
camera_images/camera_images_labeled/3/img0072_2.png,Green
camera_images/camera_images_labeled/3/img1129_2.png,Green
camera_images/camera_images_labeled/3/img0222_2.png,Green
camera_images/camera_images_labeled/3/img0978_2.png,Green
camera_images/camera_images_labeled/3/img0648_0.png,Red
camera_images/camera_images_labeled/3/img0005_1.png,Yellow
camera_images/camera_images_labeled/3/img0789_0.png,Red
camera_images/camera_images_labeled/3/img0234_1.png,Yellow
camera_images/camera_images_labeled/3/img0655_0.png,Red
camera_images/camera_images_labeled/3/img0075_2.png,Green
camera_images/camera_images_labeled/3/img0228_2.png,Green
camera_images/camera_images_labeled/3/img0980_2.png,Green
camera_images/camera_images_labeled/3/img0290_2.png,Green
camera_images/camera_images_labeled/3/img0236_1.png,Yellow
camera_images/camera_images_labeled/3/img0078_1.png,Yellow
camera_images/camera_images_labeled/3/img0281_2.png,Green
camera_images/camera_images_labeled/3/img0788_0.png,Red
camera_images/camera_images_labeled/3/img0976_2.png,Green
camera_images/camera_images_labeled/3/img0071_2.png,Green
camera_images/camera_images_labeled/3/img0650_0.png,Red
camera_images/camera_images_labeled/3/img0285_2.png,Green
camera_images/camera_images_labeled/3/img1119_0.png,Red
camera_images/camera_images_labeled/3/img0652_0.png,Red
camera_images/camera_images_labeled/3/img0647_0.png,Red
camera_images/camera_images_labeled/3/img0225_2.png,Green
camera_images/camera_images_labeled/3/img0786_0.png,Red
camera_images/camera_images_labeled/3/img0077_1.png,Yellow
camera_images/camera_images_labeled/3/img0983_2.png,Green
camera_images/camera_images_labeled/3/img0779_0.png,Red
camera_images/camera_images_labeled/3/img0280_2.png,Green
camera_images/camera_images_labeled/3/img0658_0.png,Red
camera_images/camera_images_labeled/3/img1123_0.png,Red
camera_images/camera_images_labeled/3/img0790_0.png,Red
camera_images/camera_images_labeled/3/img0006_1.png,Yellow
camera_images/camera_images_labeled/3/img1115_0.png,Red
camera_images/camera_images_labeled/3/img0284_2.png,Green
camera_images/camera_images_labeled/3/img0781_0.png,Red
camera_images/camera_images_labeled/3/img0004_1.png,Yellow
camera_images/camera_images_labeled/3/img0981_2.png,Green
camera_images/camera_images_labeled/3/img0221_2.png,Green
camera_images/camera_images_labeled/3/img0286_2.png,Green
camera_images/camera_images_labeled/3/img0653_0.png,Red
